id,event_date,event_name,weight_class,winner,red_fighter,blue_fighter,red_height_cm,blue_height_cm,red_reach_cm,blue_reach_cm,red_age,blue_age,red_odds,blue_odds,red_avg_td_landed,blue_avg_td_landed,height_diff,reach_diff,avg_td_diff,red_win
1553,2021-11-20,,Women's Flyweight,Blue,Joanne Wood,Taila Santos,167.64,167.64,165.1,172.72,35,28,320.0,-425.0,1.52,2.0,0.0,-7.6200000000000045,-0.48,0
1554,2021-11-20,,Bantamweight,Red,Rani Yahya,Kyung Ho Kang,167.64,175.26,170.18,185.42,37,34,105.0,-125.0,2.73,1.97,-7.6200000000000045,-15.23999999999998,0.76,1
1555,2021-11-20,,Bantamweight,Blue,Davey Grant,Adrian Yanez,172.72,170.18,175.26,177.8,35,27,225.0,-280.0,1.26,0.0,2.539999999999992,-2.5400000000000205,1.26,0
1556,2021-11-20,,Featherweight,Red,Pat Sabatini,Tucker Lutz,172.72,172.72,177.8,182.88,31,27,110.0,-130.0,3.73,1.99,0.0,-5.079999999999984,1.74,1
1557,2021-11-20,,Lightweight,Red,Rafa Garcia,Natan Levy,170.18,175.26,177.8,180.34,27,30,-110.0,-110.0,3.61,5.03,-5.079999999999984,-2.539999999999992,-1.4200000000000004,1
1558,2021-11-20,,Women's Strawweight,Blue,Loma Lookboonmee,Loopy Godinez,154.94,157.48,154.94,154.94,25,28,130.0,-150.0,1.9,2.95,-2.539999999999992,0.0,-1.0500000000000003,0
1559,2021-11-20,,Flyweight,Red,Cody Durden,Aoriqileng,170.18,170.18,170.18,175.26,30,28,-165.0,145.0,4.6,1.45,0.0,-5.079999999999984,3.1499999999999995,1
1560,2021-11-20,,Featherweight,Red,Shayilan Nuerdanbieke,Sean Soriano,172.72,175.26,175.26,177.8,27,32,230.0,-290.0,3.3,1.33,-2.539999999999992,-2.5400000000000205,1.9699999999999998,1
1561,2021-11-20,,Women's Strawweight,Red,Luana Pinheiro,Sam Hughes,157.48,165.1,157.48,162.56,29,29,-380.0,290.0,2.24,0.85,-7.6200000000000045,-5.0800000000000125,1.3900000000000001,1
1562,2021-11-13,,Featherweight,Red,Max Holloway,Yair Rodriguez,180.34,180.34,175.26,180.34,29,29,-675.0,475.0,0.25,0.69,0.0,-5.0800000000000125,-0.43999999999999995,1
1563,2021-11-13,,Heavyweight,Blue,Ben Rothwell,Marcos Rogerio de Lima,193.04,185.42,198.12,190.5,40,36,-165.0,145.0,0.68,1.4,7.6200000000000045,7.6200000000000045,-0.7199999999999999,0
1564,2021-11-13,,Women's Featherweight,Red,Felicia Spencer,Leah Letson,167.64,170.18,172.72,180.34,30,29,-365.0,280.0,1.18,0.51,-2.5400000000000205,-7.6200000000000045,0.6699999999999999,1
1565,2021-11-13,,Welterweight,Blue,Miguel Baeza,Khaos Williams,187.96,182.88,187.96,195.58,29,27,-160.0,140.0,0.36,0.0,5.0800000000000125,-7.6200000000000045,0.36,0
1566,2021-11-13,,Bantamweight,Red,Song Yadong,Julio Arce,172.72,170.18,170.18,177.8,23,32,-145.0,125.0,0.66,0.46,2.539999999999992,-7.6200000000000045,0.2,1
1567,2021-11-13,,Lightweight,Blue,Thiago Moises,Joel Alvarez,175.26,190.5,177.8,195.58,26,28,-240.0,195.0,1.47,0.0,-15.240000000000009,-17.78,1.47,0
1568,2021-11-13,,Women's Flyweight,Blue,Cynthia Calvillo,Andrea Lee,162.56,167.64,162.56,175.26,34,32,-120.0,100.0,1.8,1.7,-5.079999999999984,-12.699999999999989,0.10000000000000009,0
1569,2021-11-13,,Featherweight,Red,Sean Woodson,Collin Anglin,187.96,175.26,198.12,180.34,29,28,-400.0,300.0,0.66,2.28,12.700000000000017,17.78,-1.6199999999999997,1
1570,2021-11-13,,Women's Flyweight,Red,Cortney Casey,Liana Jojua,170.18,162.56,170.18,157.48,34,26,-365.0,280.0,0.39,1.71,7.6200000000000045,12.700000000000017,-1.3199999999999998,1
1571,2021-11-13,,Lightweight,Blue,Marc Diakiese,Rafael Alves,177.8,172.72,185.42,172.72,28,30,-250.0,200.0,3.29,0.29,5.0800000000000125,12.699999999999989,3.0,0
1572,2021-11-13,,Light Heavyweight,Blue,Kennedy Nzechukwu,Da Woon Jung,195.58,193.04,210.82,198.12,29,27,105.0,-125.0,0.6,1.9,2.5400000000000205,12.699999999999989,-1.2999999999999998,0
1573,2021-11-06,,Welterweight,Red,Kamaru Usman,Colby Covington,182.88,180.34,193.04,182.88,34,33,-320.0,250.0,2.82,3.79,2.539999999999992,10.159999999999997,-0.9700000000000002,1
1574,2021-11-06,,Women's Strawweight,Red,Rose Namajunas,Zhang Weili,165.1,162.56,165.1,160.02,29,32,100.0,-120.0,1.55,2.51,2.539999999999992,5.079999999999984,-0.9599999999999997,1
1575,2021-11-06,,Bantamweight,Blue,Frankie Edgar,Marlon Vera,167.64,172.72,172.72,177.8,40,28,160.0,-190.0,2.29,0.51,-5.0800000000000125,-5.0800000000000125,1.78,0
1576,2021-11-06,,Featherweight,Red,Shane Burgos,Billy Quarantillo,180.34,177.8,190.5,177.8,30,32,-170.0,150.0,0.43,1.24,2.539999999999992,12.699999999999989,-0.81,1
1577,2021-11-06,,Lightweight,Red,Justin Gaethje,Michael Chandler,180.34,172.72,177.8,180.34,32,35,-210.0,175.0,0.11,2.17,7.6200000000000045,-2.539999999999992,-2.06,1
1578,2021-11-06,,Middleweight,Red,Alex Pereira,Andreas Michailidis,193.04,182.88,200.66,193.04,34,33,-280.0,225.0,0.17,1.12,10.159999999999997,7.6200000000000045,-0.9500000000000001,1
1579,2021-11-06,,Lightweight,Blue,Al Iaquinta,Bobby Green,177.8,177.8,177.8,180.34,34,35,160.0,-190.0,0.63,1.23,0.0,-2.539999999999992,-0.6,0
1580,2021-11-06,,Middleweight,Blue,Phil Hawes,Chris Curtis,182.88,177.8,195.58,190.5,32,34,-335.0,260.0,2.11,0.0,5.079999999999984,5.0800000000000125,2.11,0
1581,2021-11-06,,Middleweight,Blue,Edmen Shahbazyan,Nassourdine Imavov,190.5,190.5,190.5,190.5,23,26,100.0,-120.0,2.24,0.98,0.0,0.0,1.2600000000000002,0
1582,2021-11-06,,Welterweight,Red,Ian Garry,Jordan Williams,190.5,185.42,187.96,190.5,23,31,-425.0,320.0,0.77,1.11,5.0800000000000125,-2.539999999999992,-0.3400000000000001,1
1583,2021-11-06,,Heavyweight,Blue,Gian Villante,Chris Barnett,190.5,175.26,193.04,190.5,36,35,-125.0,105.0,0.45,0.0,15.240000000000009,2.539999999999992,0.45,0
1584,2021-11-06,,Light Heavyweight,Red,Dustin Jacoby,John Allan,190.5,185.42,193.04,190.5,33,28,-400.0,300.0,0.36,1.4,5.0800000000000125,2.539999999999992,-1.04,1
1585,2021-11-06,,Featherweight,Red,Melsik Baghdasaryan,Bruno Souza,175.26,177.8,177.8,177.8,29,25,-400.0,300.0,0.0,0.5,-2.5400000000000205,0.0,-0.5,1
1586,2021-11-06,,Flyweight,Blue,CJ Vergara,Ode Osbourne,167.64,170.18,172.72,185.42,30,29,170.0,-200.0,0.0,1.27,-2.5400000000000205,-12.699999999999989,-1.27,0
1587,2021-10-30,,Light Heavyweight,Blue,Jan Blachowicz,Glover Teixeira,187.96,187.96,198.12,193.04,38,42,-265.0,215.0,1.09,2.11,0.0,5.0800000000000125,-1.0199999999999998,0
1588,2021-10-30,,Bantamweight,Red,Petr Yan,Cory Sandhagen,170.18,180.34,170.18,177.8,28,29,-305.0,240.0,1.73,1.19,-10.159999999999997,-7.6200000000000045,0.54,1
1589,2021-10-30,,Lightweight,Red,Islam Makhachev,Dan Hooker,177.8,182.88,177.8,190.5,30,31,-590.0,425.0,3.19,0.73,-5.079999999999984,-12.699999999999989,2.46,1
1590,2021-10-30,,Heavyweight,Red,Alexander Volkov,Marcin Tybura,200.66,190.5,203.2,198.12,33,35,-260.0,210.0,0.45,1.42,10.159999999999997,5.079999999999984,-0.97,1
1591,2021-10-30,,Welterweight,Blue,Li Jingliang,Khamzat Chimaev,182.88,187.96,180.34,190.5,33,27,330.0,-435.0,1.19,3.99,-5.0800000000000125,-10.159999999999997,-2.8000000000000003,0
1592,2021-10-30,,Light Heavyweight,Red,Magomed Ankalaev,Volkan Oezdemir,190.5,187.96,190.5,190.5,29,32,-365.0,280.0,1.02,0.56,2.539999999999992,0.0,0.45999999999999996,1
1593,2021-10-30,,Women's Strawweight,Red,Amanda Ribas,Virna Jandiroba,160.02,160.02,167.64,162.56,28,33,-165.0,145.0,2.07,2.29,0.0,5.079999999999984,-0.2200000000000002,1
1594,2021-10-30,,Featherweight,Blue,Ricardo Ramos,Zubaira Tukhugov,175.26,172.72,182.88,172.72,26,30,140.0,-160.0,2.77,2.13,2.539999999999992,10.159999999999997,0.6400000000000001,0
1595,2021-10-30,,Middleweight,Red,Albert Duraev,Roman Kopylov,180.34,182.88,190.5,190.5,32,30,-380.0,290.0,1.97,1.2,-2.539999999999992,0.0,0.77,1
1596,2021-10-30,,Welterweight,Red,Elizeu Zaleski dos Santos,Benoit Saint Denis,180.34,180.34,185.42,185.42,34,25,-275.0,220.0,0.71,4.76,0.0,0.0,-4.05,1
1597,2021-10-30,,Light Heavyweight,Blue,Shamil Gamzatov,Michal Oleksiejczuk,187.96,182.88,193.04,187.96,31,26,-105.0,-115.0,0.0,1.08,5.0800000000000125,5.079999999999984,-1.08,0
1598,2021-10-30,,Featherweight,Blue,Makwan Amirkhani,Lerone Murphy,177.8,175.26,182.88,185.42,32,30,215.0,-265.0,3.96,1.59,2.5400000000000205,-2.539999999999992,2.37,0
1599,2021-10-30,,Middleweight,Blue,Hu Yaozong,Andre Petroski,190.5,182.88,182.88,185.42,26,30,180.0,-220.0,0.0,4.07,7.6200000000000045,-2.539999999999992,-4.07,0
1600,2021-10-30,,Flyweight,Red,Tagir Ulanbekov,Allan Nascimento,170.18,172.72,177.8,175.26,30,30,-425.0,320.0,3.71,1.55,-2.539999999999992,2.5400000000000205,2.16,1
1601,2021-10-23,,Light Heavyweight,Blue,Paulo Costa,Marvin Vettori,185.42,182.88,182.88,187.96,30,28,170.0,-200.0,0.36,1.66,2.539999999999992,-5.0800000000000125,-1.2999999999999998,0
1602,2021-10-23,,Women's Bantamweight,Red,Jessica-Rose Clark,Joselyne Edwards,165.1,172.72,162.56,177.8,33,26,-145.0,125.0,1.66,0.88,-7.6200000000000045,-15.240000000000009,0.7799999999999999,1
1603,2021-10-23,,Featherweight,Red,Alex Caceres,SeungWoo Choi,177.8,182.88,185.42,187.96,33,28,205.0,-255.0,0.54,0.86,-5.079999999999984,-2.5400000000000205,-0.31999999999999995,1
1604,2021-10-23,,Welterweight,Red,Francisco Trinaldo,Dwight Grant,175.26,185.42,177.8,193.04,43,37,-125.0,105.0,0.98,0.61,-10.159999999999997,-15.23999999999998,0.37,1
1605,2021-10-23,,Light Heavyweight,Red,Nicolae Negumereanu,Ike Villanueva,182.88,185.42,198.12,185.42,27,37,-240.0,195.0,1.02,0.6,-2.539999999999992,12.700000000000017,0.42000000000000004,1
1606,2021-10-23,,Middleweight,Blue,JunYong Park,Gregory Rodrigues,177.8,190.5,185.42,190.5,30,29,115.0,-135.0,1.83,2.74,-12.699999999999989,-5.0800000000000125,-0.9100000000000001,0
1607,2021-10-23,,Lightweight,Red,Mason Jones,David Onama,177.8,180.34,187.96,187.96,26,27,-410.0,310.0,3.16,0.67,-2.539999999999992,0.0,2.49,1
1608,2021-10-23,,Women's Strawweight,Red,Tabatha Ricci,Maria Oliveira,154.94,167.64,154.94,175.26,26,24,-265.0,215.0,2.99,0.95,-12.699999999999989,-20.319999999999993,2.04,1
1609,2021-10-23,,Middleweight,Red,Jamie Pickett,Laureano Staropoli,187.96,185.42,203.2,180.34,33,28,175.0,-210.0,1.26,0.83,2.5400000000000205,22.859999999999985,0.43000000000000005,1
1610,2021-10-23,,Lightweight,Blue,Khama Worthy,Jai Herbert,180.34,185.42,187.96,195.58,35,33,150.0,-170.0,0.0,0.5,-5.079999999999984,-7.6200000000000045,-0.5,0
1611,2021-10-23,,Flyweight,Red,Jeff Molina,Daniel Lacerda,167.64,167.64,175.26,177.8,24,25,-155.0,135.0,0.0,2.32,0.0,-2.5400000000000205,-2.32,1
1612,2021-10-23,,Women's Strawweight,Blue,Livinha Souza,Randa Markos,160.02,162.56,160.02,160.02,30,36,-135.0,115.0,2.54,1.12,-2.539999999999992,0.0,1.42,0
1613,2021-10-23,,Bantamweight,Red,Jonathan Martinez,Zviad Lazishvili,172.72,167.64,177.8,175.26,27,29,-105.0,-115.0,0.41,0.0,5.0800000000000125,2.5400000000000205,0.41,1
1614,2021-10-16,,Women's Featherweight,Blue,Aspen Ladd,Norma Dumont,167.64,170.18,167.64,170.18,26,31,-140.0,120.0,1.56,1.91,-2.5400000000000205,-2.5400000000000205,-0.34999999999999987,0
1615,2021-10-16,,Heavyweight,Red,Andrei Arlovski,Carlos Felipe,190.5,182.88,195.58,190.5,42,26,105.0,-125.0,0.37,0.0,7.6200000000000045,5.0800000000000125,0.37,1
1616,2021-10-16,,Lightweight,Red,Jim Miller,Erick Gonzalez,172.72,180.34,180.34,190.5,38,29,-280.0,225.0,1.53,6.0,-7.6200000000000045,-10.159999999999997,-4.47,1
1617,2021-10-16,,Women's Flyweight,Red,Manon Fiorot,Mayra Bueno Silva,170.18,167.64,165.1,167.64,31,30,-320.0,250.0,1.17,0.64,2.5400000000000205,-2.539999999999992,0.5299999999999999,1
1618,2021-10-16,,Featherweight,Red,Nate Landwehr,Ludovit Klein,175.26,170.18,182.88,182.88,33,26,280.0,-365.0,1.0,1.66,5.079999999999984,0.0,-0.6599999999999999,1
1619,2021-10-16,,Middleweight,Blue,Andrew Sanchez,Bruno Silva,185.42,182.88,187.96,187.96,33,32,135.0,-155.0,2.55,0.93,2.539999999999992,0.0,1.6199999999999997,0
1620,2021-10-16,,Welterweight,Red,Danny Roberts,Ramazan Emeev,185.42,177.8,187.96,193.04,34,34,250.0,-320.0,0.24,2.37,7.619999999999976,-5.079999999999984,-2.13,1
1621,2021-10-16,,Women's Flyweight,Blue,Loopy Godinez,Luana Carolina,157.48,167.64,154.94,175.26,28,28,-220.0,180.0,2.95,0.34,-10.159999999999997,-20.319999999999993,2.6100000000000003,0
1622,2021-10-16,,Bantamweight,Red,Batgerel Danaa,Brandon Davis,170.18,177.8,177.8,182.88,32,31,-140.0,120.0,0.52,0.74,-7.6200000000000045,-5.079999999999984,-0.21999999999999997,1
1623,2021-10-16,,Women's Strawweight,Blue,Istela Nunes,Ariane Carnelossi,162.56,157.48,167.64,154.94,29,28,115.0,-135.0,0.0,1.37,5.0800000000000125,12.699999999999989,-1.37,0
1624,2021-10-09,,Women's Strawweight,Blue,Mackenzie Dern,Marina Rodriguez,162.56,167.64,160.02,165.1,28,34,-200.0,170.0,0.77,0.25,-5.079999999999984,-5.079999999999984,0.52,0
1625,2021-10-09,,Welterweight,Red,Randy Brown,Jared Gooden,190.5,182.88,198.12,195.58,31,27,-310.0,250.0,0.8,0.49,7.6200000000000045,2.539999999999992,0.31000000000000005,1
1626,2021-10-09,,Flyweight,Blue,Tim Elliott,Matheus Nicolau,170.18,167.64,167.64,167.64,34,28,160.0,-190.0,3.73,1.48,2.5400000000000205,0.0,2.25,0
1627,2021-10-09,,Women's Flyweight,Blue,Sabina Mazo,Mariya Agapova,170.18,167.64,177.8,172.72,24,24,-200.0,170.0,0.65,0.59,2.5400000000000205,5.0800000000000125,0.06000000000000005,0
1628,2021-10-09,,Bantamweight,Red,Chris Gutierrez,Felipe Colares,175.26,172.72,170.18,175.26,30,27,-270.0,220.0,0.34,1.88,2.539999999999992,-5.079999999999984,-1.5399999999999998,1
1629,2021-10-09,,Heavyweight,Red,Alexandr Romanov,Jared Vanderaa,187.96,193.04,190.5,203.2,30,29,-575.0,425.0,4.32,0.18,-5.079999999999984,-12.699999999999989,4.140000000000001,1
1630,2021-10-09,,Featherweight,Blue,Charles Rosa,Damon Jackson,175.26,180.34,175.26,180.34,35,33,170.0,-200.0,1.67,2.44,-5.0800000000000125,-5.0800000000000125,-0.77,0
1631,2021-10-09,,Women's Strawweight,Red,Loopy Godinez,Silvana Gomez Juarez,157.48,160.02,154.94,165.1,28,36,-330.0,260.0,3.39,0.0,-2.5400000000000205,-10.159999999999997,3.39,1
1632,2021-10-09,,Lightweight,Red,Steve Garcia,Charlie Ontiveros,182.88,187.96,190.5,187.96,29,30,-310.0,250.0,1.51,0.0,-5.0800000000000125,2.539999999999992,1.51,1
1633,2021-10-02,,Light Heavyweight,Red,Thiago Santos,Johnny Walker,187.96,198.12,193.04,208.28,37,29,-150.0,130.0,0.61,0.24,-10.159999999999997,-15.240000000000009,0.37,1
1634,2021-10-02,,Welterweight,Blue,Alex Oliveira,Niko Price,180.34,182.88,193.04,193.04,33,32,170.0,-200.0,2.27,0.79,-2.539999999999992,0.0,1.48,0
1635,2021-10-02,,Middleweight,Blue,Misha Cirkunov,Krzysztof Jotko,190.5,185.42,195.58,195.58,34,32,110.0,-130.0,4.48,1.15,5.0800000000000125,0.0,3.3300000000000005,0
1636,2021-10-02,,Lightweight,Red,Alexander Hernandez,Mike Breeden,175.26,177.8,182.88,177.8,29,32,-675.0,475.0,1.57,0.0,-2.5400000000000205,5.079999999999984,1.57,1
1637,2021-10-02,,Lightweight,Blue,Joe Solecki,Jared Gordon,175.26,175.26,177.8,172.72,28,33,-135.0,115.0,2.85,2.54,0.0,5.0800000000000125,0.31000000000000005,0
1638,2021-10-02,,Women's Flyweight,Blue,Antonina Shevchenko,Casey O'Neill,172.72,167.64,170.18,175.26,36,23,215.0,-265.0,0.51,3.83,5.0800000000000125,-5.079999999999984,-3.3200000000000003,0
1639,2021-10-02,,Women's Bantamweight,Blue,Bethe Correia,Karol Rosa,165.1,165.1,162.56,170.18,38,26,500.0,-720.0,0.39,1.5,0.0,-7.6200000000000045,-1.1099999999999999,0
1640,2021-10-02,,Lightweight,Blue,Devonte Smith,Jamie Mullarkey,175.26,182.88,193.04,187.96,28,27,-155.0,135.0,0.53,3.5,-7.6200000000000045,5.079999999999984,-2.9699999999999998,0
1641,2021-10-02,,Bantamweight,Red,Douglas Silva de Andrade,Gaetano Pirrello,170.18,170.18,172.72,165.1,36,29,-280.0,225.0,0.69,0.0,0.0,7.6200000000000045,0.69,1
1642,2021-10-02,,Women's Bantamweight,Red,Stephanie Egger,Shanna Young,167.64,170.18,172.72,165.1,33,30,-155.0,135.0,2.01,0.0,-2.5400000000000205,7.6200000000000045,2.01,1
1643,2021-10-02,,Bantamweight,Red,Alejandro Perez,Johnny Eduardo,167.64,170.18,165.1,180.34,32,43,-300.0,235.0,0.61,0.22,-2.5400000000000205,-15.240000000000009,0.39,1
1644,2021-09-25,,Featherweight,Red,Alexander Volkanovski,Brian Ortega,167.64,172.72,180.34,175.26,32,30,-180.0,155.0,1.77,0.87,-5.0800000000000125,5.0800000000000125,0.9,1
1645,2021-09-25,,Women's Flyweight,Red,Valentina Shevchenko,Lauren Murphy,165.1,165.1,167.64,170.18,33,38,-1375.0,800.0,2.62,1.03,0.0,-2.5400000000000205,1.59,1
1646,2021-09-25,,Middleweight,Blue,Nick Diaz,Robbie Lawler,185.42,180.34,193.04,187.96,38,39,140.0,-160.0,1.28,0.66,5.079999999999984,5.079999999999984,0.62,0
1647,2021-09-25,,Heavyweight,Red,Curtis Blaydes,Jairzinho Rozenstruik,193.04,187.96,203.2,198.12,30,33,-380.0,290.0,6.27,0.0,5.079999999999984,5.079999999999984,6.27,1
1648,2021-09-25,,Women's Flyweight,Red,Jessica Andrade,Cynthia Calvillo,154.94,162.56,157.48,162.56,30,34,-220.0,180.0,2.9,1.77,-7.6200000000000045,-5.0800000000000125,1.13,1
1649,2021-09-25,,Bantamweight,Blue,Marlon Moraes,Merab Dvalishvili,167.64,167.64,170.18,172.72,33,30,245.0,-310.0,0.89,7.3,0.0,-2.539999999999992,-6.41,0
1650,2021-09-25,,Lightweight,Red,Dan Hooker,Nasrat Haqparast,182.88,177.8,190.5,182.88,31,26,-150.0,130.0,0.91,0.16,5.079999999999984,7.6200000000000045,0.75,1
1651,2021-09-25,,Heavyweight,Blue,Shamil Abdurakhimov,Chris Daukaus,190.5,190.5,193.04,193.04,40,32,180.0,-220.0,1.14,0.0,0.0,0.0,1.14,0
1652,2021-09-25,,Women's Flyweight,Blue,Roxanne Modafferi,Taila Santos,170.18,167.64,175.26,172.72,39,28,300.0,-400.0,1.3,2.6,2.5400000000000205,2.539999999999992,-1.3,0
1653,2021-09-25,,Lightweight,Blue,Uros Medic,Jalin Turner,185.42,190.5,180.34,195.58,28,26,-115.0,-105.0,0.0,0.98,-5.0800000000000125,-15.240000000000009,-0.98,0
1654,2021-09-25,,Middleweight,Blue,Cody Brundage,Nick Maximov,182.88,182.88,182.88,193.04,27,23,125.0,-145.0,0.86,3.0,0.0,-10.159999999999997,-2.14,0
1655,2021-09-25,,Welterweight,Red,Matthew Semelsberger,Martin Sano,185.42,180.34,190.5,190.5,28,30,-525.0,385.0,0.98,0.0,5.079999999999984,0.0,0.98,1
1656,2021-09-25,,Featherweight,Red,Jonathan Pearce,Omar Morales,182.88,180.34,180.34,185.42,29,35,140.0,-160.0,7.17,0.6,2.539999999999992,-5.079999999999984,6.57,1
1657,2021-09-18,,Light Heavyweight,Red,Anthony Smith,Ryan Spann,193.04,195.58,193.04,200.66,33,30,-150.0,130.0,0.46,1.58,-2.5400000000000205,-7.6200000000000045,-1.12,1
1658,2021-09-18,,Light Heavyweight,Red,Ion Cutelaba,Devin Clark,185.42,182.88,190.5,190.5,27,31,-170.0,150.0,4.39,2.51,2.539999999999992,0.0,1.88,1
1659,2021-09-18,,Women's Flyweight,Red,Ariane Lipski,Mandy Bohm,167.64,170.18,170.18,180.34,27,32,-125.0,105.0,0.19,0.0,-2.5400000000000205,-10.159999999999997,0.19,1
1660,2021-09-18,,Lightweight,Red,Arman Tsarukyan,Christos Giagos,170.18,177.8,182.88,180.34,24,31,-850.0,575.0,3.38,3.31,-7.6200000000000045,2.539999999999992,0.06999999999999984,1
1661,2021-09-18,,Bantamweight,Red,Nate Maness,Tony Gravely,177.8,165.1,182.88,175.26,30,29,170.0,-200.0,1.52,5.57,12.700000000000017,7.6200000000000045,-4.050000000000001,1
1662,2021-09-18,,Middleweight,Red,Joaquin Buckley,Antonio Arroyo,177.8,190.5,193.04,185.42,27,32,-180.0,155.0,0.8,1.14,-12.699999999999989,7.6200000000000045,-0.33999999999999986,1
1663,2021-09-18,,Light Heavyweight,Blue,Mike Rodriguez,Tafon Nchukwi,193.04,182.88,208.28,195.58,32,26,105.0,-125.0,0.0,1.15,10.159999999999997,12.699999999999989,-1.15,0
1664,2021-09-18,,Women's Bantamweight,Blue,Pannie Kianzad,Raquel Pennington,170.18,170.18,167.64,170.18,29,33,115.0,-135.0,0.31,1.11,0.0,-2.5400000000000205,-0.8,0
1665,2021-09-18,,Lightweight,Red,Rong Zhu,Brandon Jenkins,175.26,182.88,180.34,180.34,21,29,,195.0,4.56,0.0,-7.6200000000000045,0.0,4.56,1
1666,2021-09-18,,Bantamweight,Red,Montel Jackson,JP Buys,177.8,165.1,190.5,170.18,29,25,-630.0,450.0,4.13,1.7,12.700000000000017,20.319999999999993,2.4299999999999997,1
1667,2021-09-18,,Women's Flyweight,Red,Erin Blanchfield,Sarah Alpar,162.56,162.56,167.64,160.02,22,30,-435.0,330.0,3.0,1.61,0.0,7.619999999999976,1.39,1
1668,2021-09-18,,Welterweight,Blue,Impa Kasanganay,Carlston Harris,180.34,182.88,190.5,193.04,27,34,-105.0,-115.0,1.75,0.0,-2.539999999999992,-2.539999999999992,1.75,0
1669,2021-09-18,,Women's Flyweight,Blue,Emily Whitmire,Hannah Goldy,165.1,162.56,160.02,154.94,30,29,-125.0,105.0,1.9,0.61,2.539999999999992,5.0800000000000125,1.29,0
1670,2021-09-04,,Middleweight,Red,Derek Brunson,Darren Till,185.42,182.88,195.58,187.96,37,28,130.0,-150.0,3.15,0.5,2.539999999999992,7.6200000000000045,2.65,1
1671,2021-09-04,,Heavyweight,Red,Tom Aspinall,Serghei Spivac,195.58,190.5,198.12,198.12,28,26,-240.0,195.0,2.73,2.72,5.0800000000000125,0.0,0.009999999999999787,1
1672,2021-09-04,,Welterweight,Red,Alex Morono,David Zawada,180.34,182.88,182.88,190.5,31,31,-125.0,105.0,0.38,0.97,-2.539999999999992,-7.6200000000000045,-0.59,1
1673,2021-09-04,,Light Heavyweight,Blue,Modestas Bukauskas,Khalil Rountree Jr.,190.5,185.42,198.12,193.04,27,31,-160.0,140.0,0.0,0.0,5.0800000000000125,5.0800000000000125,0.0,0
1674,2021-09-04,,Lightweight,Red,Paddy Pimblett,Luigi Vendramini,177.8,172.72,185.42,185.42,26,25,-145.0,125.0,0.0,1.11,5.0800000000000125,0.0,-1.11,1
1675,2021-09-04,,Women's Flyweight,Red,Molly McCann,Ji Yeon Kim,162.56,170.18,157.48,182.88,31,31,-120.0,100.0,1.7,0.0,-7.6200000000000045,-25.400000000000006,1.7,1
1676,2021-09-04,,Bantamweight,Red,Jack Shore,Liudvik Sholinian,172.72,177.8,180.34,180.34,26,31,-630.0,450.0,4.47,0.0,-5.0800000000000125,0.0,4.47,1
1677,2021-09-04,,Catch Weight,Red,Julian Erosa,Charles Jourdain,185.42,175.26,187.96,175.26,32,25,170.0,-200.0,1.45,0.0,10.159999999999997,12.700000000000017,1.45,1
1678,2021-09-04,,Middleweight,Blue,Dalcha Lungiambula,Marc-Andre Barriault,172.72,185.42,193.04,187.96,34,31,140.0,-160.0,2.05,0.35,-12.699999999999989,5.079999999999984,1.6999999999999997,0
1679,2021-08-28,,Featherweight,Blue,Edson Barboza,Giga Chikadze,180.34,182.88,190.5,187.96,35,33,-125.0,105.0,0.4,0.33,-2.539999999999992,2.539999999999992,0.07,0
1680,2021-08-28,,Middleweight,Red,Bryan Battle,Gilbert Urbina,185.42,190.5,195.58,190.5,26,25,-200.0,170.0,2.07,4.14,-5.0800000000000125,5.0800000000000125,-2.07,1
1681,2021-08-28,,Bantamweight,Red,Ricky Turcios,Brady Hiestand,175.26,172.72,180.34,180.34,28,22,-145.0,125.0,1.0,6.0,2.539999999999992,0.0,-5.0,1
1682,2021-08-28,,Welterweight,Blue,Kevin Lee,Daniel Rodriguez,175.26,185.42,195.58,187.96,28,34,-145.0,125.0,3.19,0.84,-10.159999999999997,7.6200000000000045,2.35,0
1683,2021-08-28,,Middleweight,Red,Andre Petroski,Micheal Gillmore,182.88,180.34,185.42,182.88,30,34,-550.0,400.0,4.55,0.0,2.539999999999992,2.539999999999992,4.55,1
1684,2021-08-28,,Middleweight,Blue,Makhmud Muradov,Gerald Meerschaert,187.96,185.42,190.5,195.58,31,33,-575.0,410.0,0.31,2.58,2.5400000000000205,-5.0800000000000125,-2.27,0
